"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr368","","2023-06-22T02:05:06.793+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 27/06/2023 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","The observer name has been changed to a unique User ID Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMFZI0200313","SMFZI0200313","","OJJS20061602","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","2021-10-24T00:00:00Z","17:17:28","297","297","2021","10","24","","","","","","","","","LMFZI0075265","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.39","149.12","EPSG:4326","1000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13944","","","","","","https://id.biodiversity.org.au/taxon/apni/51398801","Caladenia atrovespa","Caladenia atrovespa","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","atrovespa","","species","","(D.L.Jones) G.N.Backh.","Thin-clubbed Mantis Orchid","ICBN","","","","","","","","Caladenia atrovespa","","","","","","","","","","","","","","","Published dataset","","b76bce2e-30b0-4ac3-940e-8ecbbd04562e","Unknown","","","","","","","","","","Event"
"dr368","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8727 - CANBERRA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""South Eastern Highlands (ACT)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SJJSI0475130","SJJSI0475130","","OWJS96120300","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","2016-09-25T00:00:00Z","","269","269","2016","9","25","","","","","","","","","LJJSI0088242","","","","","","","Australia","AU","Australian Capital Territory","","","locality withheld","","","","","","","","","","","locationRemarks withheld","-35.224042","149.180506","EPSG:4326","1000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4373","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","carnea","","species","","R.Br.","Pink Fingers","ICBN","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Published dataset","","ce630113-3bb8-4d23-a750-fd266faffb7a","Unknown","","","","","","","","","","Event"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 12/05/2022 1:00 AM +10:00","","","","2520.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","NP_BRIN Vegetation Survey","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8627 - BRINDABELLA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""NP_BRIN Vegetation Survey"",""ibra"":""Australian Alps (ACT)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SPJGI3716464","SPJGI3716464","","DOHM;OCJG96081300","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","CPJGI0103687","","","2007-11-16T00:00:00Z","","320","320","2007","11","16","","","Floristic Data","","","","","","LPJGI0167851","","","","","","","Australia","AU","Australian Capital Territory","","","locality withheld","","1451.0","1451.0","","","","","","","","locationRemarks withheld","-35.426305","148.789051","EPSG:4326","100.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9123","9123","","","","","","https://id.biodiversity.org.au/taxon/apni/51399048","Caladenia gracilis","Caladenia gracilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","gracilis","","species","","R.Br.","Musky Caladenia","ICBN","","","","","","","","Caladenia gracilis","","","","","","","","","","","","","","","Published dataset","","838f5013-e118-4144-805c-18a5bef40d2a","CC-BY 4.0","","","","","","","","","","Event"
"dr368","","2020-04-22T10:26:07.863+10:00","en","CC-BY 4.0 (Int)","NSW National Parks and Wildlife Service","","BioNet Atlas of NSW Wildlife 5/06/2020 1:00 AM +10:00","","","","1155.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Data from Scientific Licences dataset","NSW National Parks and Wildlife Service","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9027 - JERVIS BAY"",""botanicalDivision"":""South Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Flora Record"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Data from Scientific Licences dataset"",""ibra"":""Sydney Basin (JBT)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SDMPI0056906","SDMPI0056906","","OLJH97031100","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","1997-06-07T00:00:00Z","","158","158","1997","6","7","","","","","","","","","LDMPI0056906","","","","","","","Australia","AU","Australian Capital Territory","","","locality withheld","","","","","","","","","","","locationRemarks withheld","-35.140651","150.721733","EPSG:4326","1000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6703","6703","","","","","","https://id.biodiversity.org.au/taxon/apni/51398881","Caladenia catenata","Caladenia catenata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","catenata","","species","","(Sm.) Druce","White Fingers","ICBN","","","","","","","","Caladenia catenata","","","","","","","","","","","","","","","Published dataset","","78c71c52-0878-4f5d-88e2-dbeffcf76153","Unknown","","","","","","","","","","Event"
"dr368","","2023-12-20T17:47:14.963+11:00","en","CC-BY 4.0 (Int)","Macquarie University","","BioNet Atlas of NSW Wildlife 2/01/2024 1:00 AM +11:00","","","","3171.0","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","Ross Peacock Vegetation Survey","Macquarie University","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""9027 - JERVIS BAY"",""botanicalDivision"":""South Coast"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Floristics Record from Systematic Flora Survey"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""Ross Peacock Vegetation Survey"",""ibra"":""Sydney Basin (JBT)"",""stateForest"":""N/A"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SIXRI0664351","SIXRI0664351","","OPUR14031100","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","CRJP14101004","","","2014-04-14T00:00:00Z","","104","104","2014","4","14","","Open forest","Floristic Data","","","","","","LRJP14101004","","","","","","","Australia","AU","Australian Capital Territory","","","locality withheld","","97.0","97.0","","","","","","","","locationRemarks withheld","-35.152654","150.738706","EPSG:4326","5.0","1.0E-9","","","","","","","","","","","","GPS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10929","10929","","","","","","https://id.biodiversity.org.au/taxon/apni/51399076","Caladenia hillmanii","Caladenia hillmanii","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","hillmanii","","species","","D.L.Jones","Purple-heart Fingers","ICBN","","","","","","","","Caladenia hillmanii","","","","","","","","","","","","","","","Published dataset","","7f8c2ffe-fc6e-48de-acb1-7a1b8754ee6e","Unknown","","","","","","","","","","Event"
"dr376","817131f2-39e4-4a19-aed9-d02d1c94f70a","2016-08-22T22:07:16","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","Record is ACT extremely sensitive in Australian Capital Territory. Generalised to 10km by ACT Government.","","5729ef0c-6374-11e1-bc2b-000c2907ead9","MEL 2280230A","15850","Jones, D.L.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","Occasional.","","","","30a7a087-1d23-43f2-896f-9203c96fc9e5","","","","","","","","1998-10-13T00:00:00Z","","286","286","1998","10","13","","Gentle slope on red-brown loam. Woodland dominated by Eucalyptus maculosa, Allocasuarina, Chrysocephalum, Bracteantha understorey.","","","","","Deciduoud terrestrial orchid. Tepals spreading to drooping, tips often incurled, green to red, labellum red, 6 rows of calli.","","b8087e1b-1abc-11e3-90a2-6c626d51f2da","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.3","149.1","EPSG:4326","10000.0","0.0166666667","","","","","degrees decimal minutes","epsg:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","3237fdc8-1abd-11e3-90a2-6c626d51f2da","","ISOTYPE","Jones, D.L.","2003-04-29","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398755","Caladenia actensis","Caladenia actensis","","","","","","","Eukarya | Plantae | Viridaeplantae | Tracheophyta | Magnoliopsida | Asparagales | Orchidaceae | Caladenia","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","actensis","","species","","D.L.Jones & M.A.Clem.","Canberra Spider Orchid","ICN","","","","","http://www.wikidata.org/entity/Q1175070","http://www.wikidata.org/entity/Q1175070","","Caladenia actensis","","","","","","","","","","","","","","","Published dataset","","396c074a-b904-4289-9870-7cf55c1056e3","","","","","","","","","","817131f2-39e4-4a19-aed9-d02d1c94f70a","PhysicalObject"
"dr376","","2019-04-01T11:35:12","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","","13be1848-0eb9-4f0a-ba9c-e03a2cbc618f","MEL 2455914A","10634","Jones, D.L. | Jeanes, J.","","","","","","flowers","","","PRESENT","Sheet","","","","","","","Common.","","","","ee91c27c-f87b-4570-92ba-649a19350fc6","","Stegostyla aff. dimorpha (Fitz.) D.L.Jones & M.A.Clem, fide The Orchadian 13(9): 414 (2001)","","","","","","1992-11-03T00:00:00Z","","308","308","1992","11","3","","Gentle E slope. Shallow grey clay loam. Open forest dominated by Eucalyptus rossii.","","","","","Deciduous terrestrial orchid. Flower white, brownish tips, slight musk fragrance.","","8b517901-87a0-488c-aafd-8e55f8182f52","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.28","149.1","EPSG:4326","1000.0","2.777778E-4","","","","","degrees minutes seconds","epsg:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","1e73f592-3031-4e76-8cc0-393f84acaf0d","","","Gebert, W.A.","2007-10-30","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51398950","Caladenia dimorpha","Caladenia dimorpha","","","","","","","Eukarya | Plantae | Viridaeplantae | Tracheophyta | Magnoliopsida | Asparagales | Orchidaceae | Caladenia","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","dimorpha","","species","","Fitzg.","Spicy Caps","ICN","","","","","http://www.wikidata.org/entity/Q1175070","https://orcid.org/0000-0001-6661-7722","","Caladenia dimorpha","","","","","","","","","","","","","","","Published dataset","","42b653b0-37c2-4460-9e9e-f9b75921e715","","","","","","","","","","","PhysicalObject"
"dr376","","2003-03-27T00:00","","CC-BY 4.0 (Int)","Royal Botanic Gardens Board","","","","","","","MEL","MEL","","","PRESERVED_SPECIMEN","","","","df303e5c-6373-11e1-bc2b-000c2907ead9","MEL 2080040A","738","Rouse, D. | Jeanes, J.A.","","","","","","flowers","","","PRESENT","Spirit","","","","","","","Collected by Dean Rouse and given collection number 738 by J.A.Jeanes.","","","","","","","","","23836e1a-1abc-11e3-90a2-6c626d51f2da","","","2000-06-09T00:00:00Z","","161","161","2000","6","9","","Grey sand. Old dune system dominated by Banksia serrata and Eucalyptus gummifera with open heathy understorey.","","","","","","","94f5765f-1abc-11e3-90a2-6c626d51f2da","","","","","","","Australia","AU","Australian Capital Territory","","","Jervis Bay. Beside Stoney Creek Fire Trail c. 2km SE of Jervis Bay township.","Jervis Bay. Beside Stoney Creek Fire Trail c. 2km SE of Jervis Bay township.","","","","","","","","","","","-35.1333","150.7167","EPSG:4326","10000.0","0.0166666667","","","35° 8' S","150° 43' E","degrees decimal minutes","epsg:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","e5197395-1abc-11e3-90a2-6c626d51f2da","","","Jeanes, J.A.","2000-06-10","","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399273","Caladenia picta","Caladenia picta","","","","","","","Eukarya | Plantae | Viridaeplantae | Tracheophyta | Magnoliopsida | Asparagales | Orchidaceae | Caladenia","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","picta","","species","","(Nicholls) M.A.Clem. & D.L.Jones","Painted Fingers","ICN","","","","","http://www.wikidata.org/entity/Q21395685 | http://www.wikidata.org/entity/Q5800931","http://www.wikidata.org/entity/Q21395685","","Caladenia picta","","","","","","","","","","","","","","","Published dataset","","68c188c3-11ec-46c1-a105-f67f3d4387f4","","","","","","","","","","","PhysicalObject"
"dr4577","bfe0b04a-3369-478a-bdfc-ca5c5361a5c6","","","CC-BY 4.0 (Int)","","","","","","","urn:lsid:bdrs.ala.org.au:Survey:257","BDRS","BDRS","Vegetation/Plant Survey","","HUMAN_OBSERVATION","","Record is ACT sensitive in Australian Capital Territory. Generalised to 1km by ACT Government.","{""parentEventID"":""urn:lsid:bdrs.ala.org.au:Portal:49"",""vegetationLayer"":""Ground"",""photo"":""http://root.ala.org.au/bdrs-core/act-bblitz/files/download.htm?className=au.com.gaiaresources.bdrs.model.taxa.AttributeValue&id=1008225&fileName=10531638073_5c8c40e2af_c.jpg""}","","126140","","Anna See","8","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2013-10-26T15:35:00Z","","299","299","2013","10","26","","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.26","149.11","EPSG:4326","1000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:apni.taxon:266201","urn:lsid:biodiversity.org.au:apni.taxon:266201","","","","","","https://id.biodiversity.org.au/taxon/apni/51398915","Stegostyla congesta (R.Br.) D.L.Jones & M.A.Clem.","Caladenia congesta","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Black-tongue Hood-orchid","","","","","","","","","Caladenia congesta","","","","","","","","","","","","","","","","","95ce5ad6-56ed-406a-aea3-512398759cc2","","","","","","","","","","bfe0b04a-3369-478a-bdfc-ca5c5361a5c6",""
"dr4577","a7b7fd98-c550-48dd-b37f-c1599497e869","","","CC-BY 4.0 (Int)","","","","","","","urn:lsid:bdrs.ala.org.au:Survey:257","BDRS","BDRS","Vegetation/Plant Survey","","HUMAN_OBSERVATION","","","{""parentEventID"":""urn:lsid:bdrs.ala.org.au:Portal:49"",""photo"":""http://root.ala.org.au/bdrs-core/act-bblitz/files/download.htm?className=au.com.gaiaresources.bdrs.model.taxa.AttributeValue&id=1011000&fileName=10240415806_ed7226c346_c.jpg""}","","126267","","Anna See","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2013-10-26T15:56:00Z","","299","299","2013","10","26","","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.267276","149.107669","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:apni.taxon:489472","urn:lsid:biodiversity.org.au:apni.taxon:489472","","","","","","https://id.biodiversity.org.au/taxon/apni/51399048","Caladenia gracilis R.Br.","Caladenia gracilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Musky Caladenia","","","","","","","","","Caladenia gracilis","","","","","","","","","","","","","","","","","cefa7ee6-6081-4fea-9aa4-c76e8252ee93","","","","","","","","","","a7b7fd98-c550-48dd-b37f-c1599497e869",""
"dr4577","1fed5804-c4fc-4876-989d-a30698e2a5c7","","","CC-BY 4.0 (Int)","","","","","","","urn:lsid:bdrs.ala.org.au:Survey:257","BDRS","BDRS","Vegetation/Plant Survey","","HUMAN_OBSERVATION","","","{""parentEventID"":""urn:lsid:bdrs.ala.org.au:Portal:49"",""photo"":""http://root.ala.org.au/bdrs-core/act-bblitz/files/download.htm?className=au.com.gaiaresources.bdrs.model.taxa.AttributeValue&id=1010988&fileName=10240429016_133d7ba6b4_c.jpg""}","","126266","","Anna See","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","2013-10-26T15:56:00Z","","299","299","2013","10","26","","","","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","","","","","","","","","","","","","-35.267276","149.107669","EPSG:4326","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","urn:lsid:biodiversity.org.au:apni.taxon:119831","urn:lsid:biodiversity.org.au:apni.taxon:119831","","","","","","https://id.biodiversity.org.au/taxon/apni/51398933","Caladenia cucullata Fitzg.","Caladenia cucullata","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","Fitzg.","Hood Orchid","","","","","","","","","Caladenia cucullata","","","","","","","","","","","","","","","","","a94f5249-f361-44b7-bbb2-76ef16df8208","","","","","","","","","","1fed5804-c4fc-4876-989d-a30698e2a5c7",""
"dr689","24dc4cf0-2710-4c81-ac3c-07e1a3941006","2013-01-03","","CC-BY 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","BDW00003013","","","Don & Betty Wood","","","","","","","","","PRESENT","","","","","","","","Photo Don Wood","","","","d8b36f29-2c61-4114-908b-d070ee944416","","","","","","","","1997-09-23T00:00:00Z","","266","266","1997","9","23","","","Driving slowly and walking around when a plant of interest is found","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Booderee National Park","","","","","","","","","","","","-35.141028","150.723583","EPSG:4326","3.0","3.0E-5","","","35 08' 27.7"" S","150 43' 24.9"" E","degrees minutes decimal seconds","","","","","","","GPS","","","","","","","","","","","","","","","","","","","","","","","","","Betty Wood","","Flora of NSW key","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Pink Fingers","","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Individual sightings","","f2515fe4-4dfc-47bb-af75-d93bb99fb692","","","","","","","","","","24dc4cf0-2710-4c81-ac3c-07e1a3941006",""
"dr689","0ddf9de0-77d8-4e11-afc7-1690cec09758","2013-01-03","","CC-BY 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","BDW00007468","","","Don & Betty Wood","","","","","","","","","PRESENT","","","","","","","","Photo Don Wood","","","","080d488e-1e11-4a4c-9e9f-b0469e9e9d0e","","","","","","","","2002-10-27T00:00:00Z","","300","300","2002","10","27","Sun Oct 27 00:00:00 EST 2002","","Driving slowly and walking around when a plant of interest is found","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Tidbinbilla Nature Reserve","","","","","","","","","","","","-35.469","148.91","EPSG:4326","1000.0","0.01","","","","","decimal degrees","","","","","","","Map","Spatial portal","","","","","","","","","","","","","","","","","","","","","","","","Betty Wood","","Flora of NSW key","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51399048","Caladenia gracilis","Caladenia gracilis","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Musky Caladenia","","","","","","","","","Caladenia gracilis","","","","","","","","","","","","","","","Individual sightings","","e1ab6b3f-cbec-4e84-8015-4526139e0e7f","","","","","","","","","","0ddf9de0-77d8-4e11-afc7-1690cec09758",""
"dr689","","2013-01-03","","CC-BY 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","BDW00000468","","","Don & Betty Wood","","","","","","","","","PRESENT","","","","","","","","photo not scanned","","","","04e2eb21-4025-4b72-8e60-8032065093bf","","","","","","","","2004-10-11T00:00:00Z","","285","285","2004","10","11","","","Driving slowly and walking around when a plant of interest is found","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Gungahlin Hill","","","","","","","","","","","","-35.209","149.113","EPSG:4326","750.0","0.0075","","","","","decimal degrees","","","","","","","Map","Spatial portal","","","","","","","","","","","","","","","","","","","","","","","","Betty Wood","","Flora of NSW key","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Pink Fingers","","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Individual sightings","","e19b754a-b48d-4118-bd3c-314ecb5e5696","","","","","","","","","","",""
"dr689","6a4d0a6b-1ca5-4ea2-92ad-e25ea2fcdcc0","2011-12-04","","CC-BY 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","BDW00005721","","","Don & Betty Wood","","","","","","","","","PRESENT","","","","","","","","Photo Don Wood","","","","54008fb2-746d-4158-8500-bf386ec89140","","","","","","","","2002-10-21T00:00:00Z","","294","294","2002","10","21","","","Driving slowly and walking around when a plant of interest is found","","","","","","","","","","","","","Australia","AU","Australian Capital Territory","","","Tidbinbilla Nature Reserve","","","","","","","","","","","","-35.469","148.91","EPSG:4326","1000.0","","","","","","decimal degrees","","","","","","","Map","Spatial portal","","","","","","","","","","","","","","","","","","","","","","certain - the books have been published for over 10 years and no-one has commented","","Betty Wood","","Flora of NSW key","","","","","","","","","","https://id.biodiversity.org.au/taxon/apni/51458816","Caladenia carnea","Caladenia carnea","","","","","","","","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","","","","species","","R.Br.","Pink Fingers","","","","","","","","","Caladenia carnea","","","","","","","","","","","","","","","Individual sightings","","af2413e8-2afd-4328-a7a0-789a7bfc3e15","","","","","","","","","","6a4d0a6b-1ca5-4ea2-92ad-e25ea2fcdcc0",""
